file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,98,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
resume/index.html,99,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
projects/projects.js,1,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,53
projects/projects.js,2,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,61
projects/projects.js,3,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,4,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,53
projects/projects.js,5,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,58
projects/projects.js,6,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,7,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,46
projects/projects.js,8,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,0
projects/projects.js,9,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,59
projects/projects.js,10,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,55
projects/projects.js,11,js,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,0,0
projects/projects.js,12,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,45
projects/projects.js,13,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,20
projects/projects.js,14,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,15,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,51
projects/projects.js,16,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,17,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,46
projects/projects.js,18,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,41
projects/projects.js,19,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,20,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,49
projects/projects.js,21,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,56
projects/projects.js,22,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,26
projects/projects.js,23,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,24,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,25,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,16
projects/projects.js,26,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,27,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,54
projects/projects.js,28,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,29
projects/projects.js,29,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,30,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,31,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,21
projects/projects.js,32,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,33,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,36
projects/projects.js,34,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,27
projects/projects.js,35,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,10
projects/projects.js,36,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,12
projects/projects.js,37,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,9
projects/projects.js,38,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,39,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,40,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,48
projects/projects.js,41,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,33
projects/projects.js,42,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,43,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,44,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,49
projects/projects.js,45,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,40
projects/projects.js,46,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,58
projects/projects.js,47,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,48,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,34
projects/projects.js,49,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,30
projects/projects.js,50,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,51,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,17
projects/projects.js,52,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,13
projects/projects.js,53,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,9
projects/projects.js,54,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,31
projects/projects.js,55,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,36
projects/projects.js,56,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,15
projects/projects.js,57,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,17
projects/projects.js,58,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,0
projects/projects.js,59,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,27
projects/projects.js,60,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,8
projects/projects.js,61,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,5
projects/projects.js,62,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,0
projects/projects.js,63,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,24
projects/projects.js,64,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,63
projects/projects.js,65,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,26
projects/projects.js,66,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,0
projects/projects.js,67,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,68,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,18
projects/projects.js,69,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,10
projects/projects.js,70,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,7
projects/projects.js,71,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,45
projects/projects.js,72,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,15
projects/projects.js,73,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,17
projects/projects.js,74,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,0
projects/projects.js,75,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,22
projects/projects.js,76,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,8
projects/projects.js,77,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,2,5
projects/projects.js,78,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,0
projects/projects.js,79,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,72
projects/projects.js,80,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,81,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,24
projects/projects.js,82,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,51
projects/projects.js,83,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,4
projects/projects.js,84,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,32
projects/projects.js,85,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,26
projects/projects.js,86,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,0
projects/projects.js,87,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,88,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,46
projects/projects.js,89,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/projects.js,90,js,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,1,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,11
projects/index.html,2,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,12
projects/index.html,3,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,2
projects/index.html,4,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,18
projects/index.html,5,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,66
projects/index.html,6,html,34b62fa3,surai1020,2026-04-02,14:50:29,-07:00,2026-04-02T14:50:29-07:00,1,19
projects/index.html,7,html,34b62fa3,surai1020,2026-04-02,14:50:29,-07:00,2026-04-02T14:50:29-07:00,1,39
projects/index.html,8,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
projects/index.html,9,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,10,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,21
projects/index.html,11,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,52
projects/index.html,12,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,1,20
projects/index.html,13,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,2
projects/index.html,14,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,2
projects/index.html,15,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,13
projects/index.html,16,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,9
projects/index.html,17,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,24
projects/index.html,18,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,29
projects/index.html,19,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,20,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,21,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,22,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,2
projects/index.html,23,html,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,1,36
projects/index.html,24,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,1,18
projects/index.html,25,html,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,2,46
projects/index.html,26,html,97b746f1,surai1020,2026-04-24,22:53:24,-07:00,2026-04-24T22:53:24-07:00,2,45
projects/index.html,27,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,1,2
projects/index.html,28,html,7f015cb5,surai1020,2026-04-15,20:01:01,-07:00,2026-04-15T20:01:01-07:00,1,46
projects/index.html,29,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
projects/index.html,30,html,88d59b6d,surai1020,2026-04-30,16:38:31,-07:00,2026-04-30T16:38:31-07:00,0,0
projects/index.html,31,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
contact/index.html,1,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,11
contact/index.html,2,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,12
contact/index.html,3,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,2
contact/index.html,4,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,18
contact/index.html,5,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,66
contact/index.html,6,html,34b62fa3,surai1020,2026-04-02,14:50:29,-07:00,2026-04-02T14:50:29-07:00,1,18
contact/index.html,7,html,34b62fa3,surai1020,2026-04-02,14:50:29,-07:00,2026-04-02T14:50:29-07:00,1,39
contact/index.html,8,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
contact/index.html,9,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,2
contact/index.html,10,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,12
contact/index.html,11,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,84
contact/index.html,12,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,21
contact/index.html,13,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,2,53
contact/index.html,14,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,4
contact/index.html,15,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,0
contact/index.html,16,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,25
contact/index.html,17,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,56
contact/index.html,18,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,4
contact/index.html,19,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,0
contact/index.html,20,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,19
contact/index.html,21,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,50
contact/index.html,22,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,4
contact/index.html,23,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,0
contact/index.html,24,html,3db4c2ef,surai1020,2026-04-09,14:56:38,-07:00,2026-04-09T14:56:38-07:00,2,31
contact/index.html,25,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,1,3
contact/index.html,26,html,7f015cb5,surai1020,2026-04-15,20:01:01,-07:00,2026-04-15T20:01:01-07:00,1,46
contact/index.html,27,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
contact/index.html,28,html,68c032dd,surai1020,2026-04-02,14:05:06,-07:00,2026-04-02T14:05:06-07:00,0,3
